"pais","anio","region","region_id","tramo","contribucion_po","contribucion_empleo","contribucion_vtas","contribucion_sal_neto","ent_nr","emp_nr","ventas_anuales_en_uf","sal_neto","poblacion","km_2","densidad_pobl","pib_regional","aporte_pib","pbi_per_capita","tasa_ocupacion","tasa_desempleo","tasa_informalidad","tasa_pobreza","anios_educacion_promedio","sin_educacion","basica_incompleta","basica_completa","media_incompleta","media_completa","superior_incompleta","superior_completa","renta_media_laboral_hogar","renta_media_autonoma_hogar","subsidios_promedio_hogar","renta_media_hogar","share_ing_trabajo","esperanza_vida","tasa_mortalidad_general","tasa_mortalidad_infantil","tasa_homicidios","tasa_denuncias_delitos_graves","ent_per_1000","tasa_empleo_pyme"
"Chile",2005,"Región de Coquimbo",5,"Pequeña",0.105209711665692,0.365549306413253,0.235492366745499,3928356.41045918,3419,71625,23334880.36,4721049.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile",2005,"Región de Antofagasta",3,"Mediana",0.0159434582511506,0.186074909141415,0.0835760700916122,2727200.01835641,388,32153,17859036.31,3165693.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile",2005,"Región de Magallanes y la Antártica Chilena",16,"Pequeña",0.14521319388576,0.330040233686067,0.216331147341691,1099604.51485271,1444,23953,9804138.36,1393114.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile",2005,"Región de Aysén del General Carlos Ibáñez del Campo",15,"Mediana",0.0107653490328007,0.173884455602379,NA,NA,64,5818,3228309.7,304407.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile",2005,"Región del Biobío",10,"Pequeña",0.130737943056363,0.287466723818978,0.151256262333758,7159904.09135934,8550,152907,61005185.03,9343693.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile",2005,"Región de Aysén del General Carlos Ibáñez del Campo",15,"Grande",0.00437342304457527,0.203980991661436,NA,NA,26,6825,11058828.12,598037.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile",2005,"Región de Tarapacá",2,"Sin Ventas/Sin Información",0.125744853737811,0.0479620431162682,0,630833.668324968,1857,4741,0,740727.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile",2005,"Región del Libertador General Bernardo O'Higgins",8,"Grande",0.00489256198347107,0.223247543055823,0.682472009258295,7689496.68052586,222,72941,170958244.21,8223241.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile",2005,"Región de Atacama",4,"Micro",0.692406985573273,0.215994749298912,0.0383670476794447,1706584.79733898,9119,21720,4114238.44,1971076.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile",2005,"Región del Maule",9,"Sin Ventas/Sin Información",0.146081016100416,0.0860424011327425,0,4374719.27026119,8810,26920,0,4618227.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile",2005,"Región de La Araucanía",12,"Grande",0.00340675751353369,0.254519934351501,0.429573678095019,4951439.01503154,146,57845,50735191.13,5684950.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile",2005,"Región de Ñuble",11,"Micro",0.737588652482269,0.216661087465927,0.108756831394925,1087979.56614491,17888,22653,7683324.25,1278105.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile",2005,"Región del Maule",9,"Micro",0.738795204695816,0.186787441389208,0.113584049712374,2534257.56924696,44556,58440,18438491.66,3036942.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile",2005,"Región de La Araucanía",12,"Micro",0.725219339182378,0.212556815431797,0.11236972381118,2563423.91150094,31080,48308,13271528.74,3136621.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile",2006,"Región de Atacama",4,"Sin Ventas/Sin Información",0.171508215962441,0.0320832592398476,0,342869.66724761,2338,3428,0,408142.757,274064,75176.2,3.64562188564998,NA,NA,NA,NA,NA,NA,21.6,10.3747568986013,2.92840041220188,13.3235096931457,11.2934589385986,19.6853578090667,32.8828811645507,9.33407098054885,10.5413652956485,949634,1047306.4409326,14538.9914999509,1061845.43243255,89.4324307025955,NA,NA,NA,NA,NA,8.53085410706988,1.25080273220854
"Chile",2006,"Región de Magallanes y la Antártica Chilena",16,"Mediana",0.0180933852140078,0.199975914577033,0.180565569796632,628000.326168283,186,14945,8408657.88,807215.082,156053,132297.2,1.17956389099694,NA,NA,NA,NA,NA,NA,12,10.3321749004292,1.9766042008996,15.3930842876434,11.8854291737079,17.9477035999298,29.5854121446609,9.78582501411438,13.4164810180664,972028,1119411.68312412,8631.66669917809,1128043.3498233,86.1693887299748,NA,NA,NA,NA,NA,1.19190275098845,9.5768745233991
"Chile",2006,"Región Metropolitana",7,"Pequeña",0.168916260835357,0.177349850848359,0.0460459951124987,63121224.9667104,62260,1026751,466881474.17,94685233.265,6597698,15403.2,428.332943803885,NA,NA,NA,NA,NA,NA,20,10.9799519494563,2.12913546711206,12.0237000286579,10.381956398487,16.484323143959,31.1943411827087,11.2050235271453,16.1855787038803,1111899,1248119.48728413,8249.44592130627,1256368.93320543,88.5009896057573,NA,NA,NA,NA,NA,9.43662471365012,15.5622612614278
"Chile",2006,"Región del Libertador General Bernardo O'Higgins",8,"Mediana",0.0131539289558665,0.221559760938996,0.101530442033879,4379831.71347098,611,77072,29326916.76,4865580.507,843131,16387,51.4512113260511,NA,NA,NA,NA,NA,NA,31.9,9.26236316948268,4.6428132802248,22.7503404021263,14.3134355545043,15.2836829423904,26.9434750080108,7.29874297976493,8.69923159480094,670442,781031.25122068,15131.9386701281,796163.189890808,84.2091441230876,NA,NA,NA,NA,NA,0.724679794717547,9.14116548911142
"Chile",2006,"Región Metropolitana",7,"Grande",0.0182101821832142,0.535493254062158,0.888560472046051,451157343.723818,6712,3100190,9009522371.37,498704187.848,6597698,15403.2,428.332943803885,NA,NA,NA,NA,NA,NA,20,10.9799519494563,2.12913546711206,12.0237000286579,10.381956398487,16.484323143959,31.1943411827087,11.2050235271453,16.1855787038803,1111899,1248119.48728413,8249.44592130627,1256368.93320543,88.5009896057573,NA,NA,NA,NA,NA,1.01732452743366,46.9889649389833
"Chile",2006,"Región Metropolitana",7,"Mediana",0.0299659508661503,0.163286587061549,0.0531025723288591,75060996.7662823,11045,945333,538431348.71,95951648.172,6597698,15403.2,428.332943803885,NA,NA,NA,NA,NA,NA,20,10.9799519494563,2.12913546711206,12.0237000286579,10.381956398487,16.484323143959,31.1943411827087,11.2050235271453,16.1855787038803,1111899,1248119.48728413,8249.44592130627,1256368.93320543,88.5009896057573,NA,NA,NA,NA,NA,1.67406874337079,14.3282247838564
"Chile",2006,"Región de Coquimbo",5,"Mediana",0.0128316855485771,0.188684522089327,0.183163524179406,2428761.06842331,427,40480,20050430.01,2780674.011,664731,40579.9,16.3807944327118,NA,NA,NA,NA,NA,NA,37.5,9.61193303238369,4.31550815701484,18.1254714727401,13.7827768921852,17.3090294003486,30.3379565477371,8.13428089022636,7.99497589468956,629221,734471.299032512,18354.6861537041,752825.985186215,83.5812173882074,NA,NA,NA,NA,NA,0.642365107088431,6.08968138991562
"Chile",2006,"Región de Los Lagos",14,"Sin Ventas/Sin Información",0.147217662312945,0.0346111777418721,0,1237649.92230706,6188,11803,0,1467372.595,779460,48583.6,16.04368552351,NA,NA,NA,NA,NA,NA,28.7,9.10236910591255,3.88742499053478,25.254938006401,15.5595377087593,15.1982173323631,24.0824311971664,7.44518935680389,8.37067291140556,719187,796530.454477472,23665.2695326374,820195.724010111,87.6847533106986,NA,NA,NA,NA,NA,7.93882944602674,1.51425345752187
"Chile",2006,"Región de Los Lagos",14,"Grande",0.00732757595222801,0.330121372248304,0.705963434247226,10408192.1293558,308,112577,210295568.06,11717764,779460,48583.6,16.04368552351,NA,NA,NA,NA,NA,NA,28.7,9.10236910591255,3.88742499053478,25.254938006401,15.5595377087593,15.1982173323631,24.0824311971664,7.44518935680389,8.37067291140556,719187,796530.454477472,23665.2695326374,820195.724010111,87.6847533106986,NA,NA,NA,NA,NA,0.395145357042055,14.4429476817284
"Chile",2006,"Región de Ñuble",11,"Sin Ventas/Sin Información",0.155638885528809,0.120036501108069,0,2085303.37281823,3860,13812,0,2245887.335,465154,13178.5,35.2964297909474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.29832700567984,2.96933918659197
"Chile",2006,"Región de Los Lagos",14,"Micro",0.688030832916994,0.170014984590211,0.0485152540807456,3308624.53910211,28920,57978,14451942.44,3975141.759,779460,48583.6,16.04368552351,NA,NA,NA,NA,NA,NA,28.7,9.10236910591255,3.88742499053478,25.254938006401,15.5595377087593,15.1982173323631,24.0824311971664,7.44518935680389,8.37067291140556,719187,796530.454477472,23665.2695326374,820195.724010111,87.6847533106986,NA,NA,NA,NA,NA,37.1026094988838,7.43822646447541
"Chile",2006,"Región de Aysén del General Carlos Ibáñez del Campo",15,"Micro",0.738305528295715,0.243821320029818,NA,NA,4514,8504,2026559.38,475606.629,96389,108494.4,0.888423734312554,NA,NA,NA,NA,NA,NA,23.2,9.21836882209438,4.47098165750503,22.5958496332168,13.9806643128395,18.5841634869575,23.9044666290283,7.19663873314857,9.26723480224609,716405,799283.836700237,18803.3147072116,818087.151407448,87.5707426593418,NA,NA,NA,NA,NA,46.8310699353661,8.8225834898173
"Chile",2006,"Región del Libertador General Bernardo O'Higgins",8,"Pequeña",0.121851453175457,0.349297564256988,0.132629011049267,4379674.79579035,5660,121507,38309692.04,5086559.859,843131,16387,51.4512113260511,NA,NA,NA,NA,NA,NA,31.9,9.26236316948268,4.6428132802248,22.7503404021263,14.3134355545043,15.2836829423904,26.9434750080108,7.29874297976493,8.69923159480094,670442,781031.25122068,15131.9386701281,796163.189890808,84.2091441230876,NA,NA,NA,NA,NA,6.71307305744896,14.4114022613331
"Chile",2006,"Región del Libertador General Bernardo O'Higgins",8,"Sin Ventas/Sin Información",0.14221743810549,0.0432759061809171,0,1899999.97835438,6606,15054,0,2098238.147,843131,16387,51.4512113260511,NA,NA,NA,NA,NA,NA,31.9,9.26236316948268,4.6428132802248,22.7503404021263,14.3134355545043,15.2836829423904,26.9434750080108,7.29874297976493,8.69923159480094,670442,781031.25122068,15131.9386701281,796163.189890808,84.2091441230876,NA,NA,NA,NA,NA,7.83508138118513,1.78548766443174
"Chile",2006,"Región de Los Lagos",14,"Pequeña",0.141436490376609,0.25988733699493,0.137822445915054,4882388.42006562,5945,88626,41055171.06,5852089.568,779460,48583.6,16.04368552351,NA,NA,NA,NA,NA,NA,28.7,9.10236910591255,3.88742499053478,25.254938006401,15.5595377087593,15.1982173323631,24.0824311971664,7.44518935680389,8.37067291140556,719187,796530.454477472,23665.2695326374,820195.724010111,87.6847533106986,NA,NA,NA,NA,NA,7.62707515459421,11.370179354938
"Chile",2006,"Región del Maule",9,"Mediana",0.0101660564853556,0.191278464493614,0.166191629380111,3219356.55192574,622,65225,29660366.03,3641952.939,975876,16387,59.5518398730701,NA,NA,NA,NA,NA,NA,42.9,9.04947743357966,5.63848651945591,24.0785300731658,14.7435098886489,13.7402728199958,26.4767348766326,6.43174275755882,8.49711894989013,586334,671565.707014095,17751.853446014,689317.56046011,85.0601032372577,NA,NA,NA,NA,NA,0.637376060073206,6.68373850776123
"Chile",2006,"Región de Atacama",4,"Grande",0.0045481220657277,0.230394863683585,0.79217709214451,4508143.91523733,62,24617,94013911.68,4803158.784,274064,75176.2,3.64562188564998,NA,NA,NA,NA,NA,NA,21.6,10.3747568986013,2.92840041220188,13.3235096931457,11.2934589385986,19.6853578090667,32.8828811645507,9.33407098054885,10.5413652956485,949634,1047306.4409326,14538.9914999509,1061845.43243255,89.4324307025955,NA,NA,NA,NA,NA,0.226224531496293,8.98220853523265
"Chile",2006,"Región de Tarapacá",2,"Grande",0.016267067354805,0.285836730029332,0.732850802945258,3378590.25310535,249,30014,121543655.7,4134924.552,268976,42225.9,6.36992935615345,NA,NA,NA,NA,NA,NA,23.9,10.5183383495485,1.60785522311925,12.0919115841388,10.8140267431736,20.3961640596389,37.4841272830963,8.80670771002769,8.79920795559883,710239,841967.001099531,7452.79493400849,849419.79603354,83.6146245238913,NA,NA,NA,NA,NA,0.925733150913093,11.1586163821307
"Chile",2006,"Región de La Araucanía",12,"Sin Ventas/Sin Información",0.153509776088649,0.0593105370368093,0,2035745.09860625,6705,14471,0,2313015.566,924631,31842.3,29.037820760435,NA,NA,NA,NA,NA,NA,47.7,9.2128179208533,5.31396605074405,23.0353713035583,13.5715544223785,13.5777696967124,27.7535259723663,7.65120983123779,8.86816158890724,553370,639945.891330232,24643.8899120022,664589.781242231,83.2648549640692,NA,NA,NA,NA,NA,7.25154142571469,1.56505676318445
"Chile",2006,"Región del Maule",9,"Grande",0.00354667887029289,0.206967844103286,0.493372874176867,5757554.52926778,217,70575,88052690.09,6518262.052,975876,16387,59.5518398730701,NA,NA,NA,NA,NA,NA,42.9,9.04947743357966,5.63848651945591,24.0785300731658,14.7435098886489,13.7402728199958,26.4767348766326,6.43174275755882,8.49711894989013,586334,671565.707014095,17751.853446014,689317.56046011,85.0601032372577,NA,NA,NA,NA,NA,0.222364316777951,7.23196389705249
"Chile",2006,"Región de Los Lagos",14,"Mediana",0.0159874384412248,0.205365128424683,0.107698865756975,4120172.67585294,672,70033,32081823.3,4641529.882,779460,48583.6,16.04368552351,NA,NA,NA,NA,NA,NA,28.7,9.10236910591255,3.88742499053478,25.254938006401,15.5595377087593,15.1982173323631,24.0824311971664,7.44518935680389,8.37067291140556,719187,796530.454477472,23665.2695326374,820195.724010111,87.6847533106986,NA,NA,NA,NA,NA,0.862135324455392,8.98480999666436
"Chile",2006,"Región de Tarapacá",2,"Pequeña",0.131051153067224,0.30806445468744,0.094452563742068,1484186.26113354,2006,32348,15665002.81,1903063.745,268976,42225.9,6.36992935615345,NA,NA,NA,NA,NA,NA,23.9,10.5183383495485,1.60785522311925,12.0919115841388,10.8140267431736,20.3961640596389,37.4841272830963,8.80670771002769,8.79920795559883,710239,841967.001099531,7452.79493400849,849419.79603354,83.6146245238913,NA,NA,NA,NA,NA,7.45791446076973,12.0263517934686
"Chile",2006,"Región de Coquimbo",5,"Micro",0.718904949364426,0.176360365063532,0.0979381588806712,1206390.33205928,23923,37836,10721033.07,1585176.733,664731,40579.9,16.3807944327118,NA,NA,NA,NA,NA,NA,37.5,9.61193303238369,4.31550815701484,18.1254714727401,13.7827768921852,17.3090294003486,30.3379565477371,8.13428089022636,7.99497589468956,629221,734471.299032512,18354.6861537041,752825.985186215,83.5812173882074,NA,NA,NA,NA,NA,35.9889940442074,5.69192650861777
"Chile",2006,"Región de Arica y Parinacota",1,"Micro",0.766520501577044,0.333316795660515,0.115031118283121,995462.467576037,9964,20155,3716768.26,1164012.238,204095,16873.3,12.0957370520289,NA,NA,NA,NA,NA,NA,30.2,10.5778718323549,2.55631152540445,10.6400728225708,11.0304079949855,16.9458970427513,37.2264772653579,10.2979555726051,11.3028772175312,551766,878706.461819405,14725.6387087213,893432.100528126,61.7580364568083,NA,NA,NA,NA,NA,48.8204022636517,9.87530316764252
"Chile",2006,"Región del Maule",9,"Pequeña",0.101366370292887,0.354456810217159,0.236683662944521,5174888.34992034,6202,120868,42241141.16,5974554.719,975876,16387,59.5518398730701,NA,NA,NA,NA,NA,NA,42.9,9.04947743357966,5.63848651945591,24.0785300731658,14.7435098886489,13.7402728199958,26.4767348766326,6.43174275755882,8.49711894989013,586334,671565.707014095,17751.853446014,689317.56046011,85.0601032372577,NA,NA,NA,NA,NA,6.35531563436338,12.3855899724965
"Chile",2006,"Región de La Araucanía",12,"Grande",0.00366317139063144,0.272916179960408,0.646715646798279,5551350.89619638,160,66588,122970060.13,6370479.863,924631,31842.3,29.037820760435,NA,NA,NA,NA,NA,NA,47.7,9.2128179208533,5.31396605074405,23.0353713035583,13.5715544223785,13.5777696967124,27.7535259723663,7.65120983123779,8.86816158890724,553370,639945.891330232,24643.8899120022,664589.781242231,83.2648549640692,NA,NA,NA,NA,NA,0.173042002701618,7.2015755474346
"Chile",2006,"Región del Maule",9,"Micro",0.732299293933054,0.173008401882726,0.103751833498501,2553535.35868237,44805,58995,18516680.83,2993969.239,975876,16387,59.5518398730701,NA,NA,NA,NA,NA,NA,42.9,9.04947743357966,5.63848651945591,24.0785300731658,14.7435098886489,13.7402728199958,26.4767348766326,6.43174275755882,8.49711894989013,586334,671565.707014095,17751.853446014,689317.56046011,85.0601032372577,NA,NA,NA,NA,NA,45.912595452701,6.04533772733421
"Chile",2006,"Región de La Araucanía",12,"Micro",0.721965291451074,0.211023538139327,0.071642599932238,2852912.64982046,31534,51487,13622516.89,3480977.433,924631,31842.3,29.037820760435,NA,NA,NA,NA,NA,NA,47.7,9.2128179208533,5.31396605074405,23.0353713035583,13.5715544223785,13.5777696967124,27.7535259723663,7.65120983123779,8.86816158890724,553370,639945.891330232,24643.8899120022,664589.781242231,83.2648549640692,NA,NA,NA,NA,NA,34.1044157074552,5.56838349568639
"Chile",2006,"Región de La Araucanía",12,"Pequeña",0.110581986354687,0.29629447470562,0.174617634074452,4033928.77136159,4830,72292,33202754.67,4856424.307,924631,31842.3,29.037820760435,NA,NA,NA,NA,NA,NA,47.7,9.2128179208533,5.31396605074405,23.0353713035583,13.5715544223785,13.5777696967124,27.7535259723663,7.65120983123779,8.86816158890724,553370,639945.891330232,24643.8899120022,664589.781242231,83.2648549640692,NA,NA,NA,NA,NA,5.2237054565551,7.81847028706587
"Chile",2006,"Región del Biobío",10,"Sin Ventas/Sin Información",0.157330829868717,0.0900545472056596,0,8443455.45429653,10558,51427,0,9161466.719,1521868,23890.2,63.7026060895262,NA,NA,NA,NA,NA,NA,41,9.78693546003559,4.07449156045913,19.2511543631553,12.4405562877655,15.563242137432,27.8883606195449,9.68298017978668,10.64984947443,599407,713594.165395379,19552.4135761906,733146.578971568,81.7581867644402,NA,NA,NA,NA,NA,6.93752677630386,3.3792024012595
"Chile",2006,"Región de Arica y Parinacota",1,"Mediana",0.0076159704592661,0.193937289144672,0.151419525848284,1059817.76763542,99,11727,4892513.4,1282460.71,204095,16873.3,12.0957370520289,NA,NA,NA,NA,NA,NA,30.2,10.5778718323549,2.55631152540445,10.6400728225708,11.0304079949855,16.9458970427513,37.2264772653579,10.2979555726051,11.3028772175312,551766,878706.461819405,14725.6387087213,893432.100528126,61.7580364568083,NA,NA,NA,NA,NA,0.485068228031064,5.74585364658615
"Chile",2006,"Región de Tarapacá",2,"Sin Ventas/Sin Información",0.119422486444111,0.0463029979810293,0,657460.05942362,1828,4862,0,776756.259,268976,42225.9,6.36992935615345,NA,NA,NA,NA,NA,NA,23.9,10.5183383495485,1.60785522311925,12.0919115841388,10.8140267431736,20.3961640596389,37.4841272830963,8.80670771002769,8.79920795559883,710239,841967.001099531,7452.79493400849,849419.79603354,83.6146245238913,NA,NA,NA,NA,NA,6.79614538100054,1.80759621676283
"Chile",2006,"Región de Ñuble",11,"Pequeña",0.0962461191081005,0.297145091904576,0.218277298526606,1637498.73407031,2387,34191,15969104.34,1895971.679,465154,13178.5,35.2964297909474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.13163382449683,7.35046887697408
"Chile",2006,"Región de Aysén del General Carlos Ibáñez del Campo",15,"Pequeña",0.115799803729146,0.291960548196571,NA,NA,708,10183,NA,NA,96389,108494.4,0.888423734312554,NA,NA,NA,NA,NA,NA,23.2,9.21836882209438,4.47098165750503,22.5958496332168,13.9806643128395,18.5841634869575,23.9044666290283,7.19663873314857,9.26723480224609,716405,799283.836700237,18803.3147072116,818087.151407448,87.5707426593418,NA,NA,NA,NA,NA,7.34523648964093,10.5644834991545
"Chile",2006,"Región del Biobío",10,"Grande",0.00658649619264756,0.298445886195092,0.670100021275588,19913447.9706592,442,170432,285491285.25,22271040.783,1521868,23890.2,63.7026060895262,NA,NA,NA,NA,NA,NA,41,9.78693546003559,4.07449156045913,19.2511543631553,12.4405562877655,15.563242137432,27.8883606195449,9.68298017978668,10.64984947443,599407,713594.165395379,19552.4135761906,733146.578971568,81.7581867644402,NA,NA,NA,NA,NA,0.290432547369417,11.1988687586571
"Chile",2006,"Región de Ñuble",11,"Micro",0.73460747550502,0.204501803328553,0.105765265845319,930716.34143785,18219,23531,7737756.41,1144957.589,465154,13178.5,35.2964297909474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.167673501679,5.05875473499099
"Chile",2006,"Región del Biobío",10,"Micro",0.685919501691329,0.13465892674214,0.052371860949163,3011441.16877991,46030,76899,22312653.96,3863554.464,1521868,23890.2,63.7026060895262,NA,NA,NA,NA,NA,NA,41,9.78693546003559,4.07449156045913,19.2511543631553,12.4405562877655,15.563242137432,27.8883606195449,9.68298017978668,10.64984947443,599407,713594.165395379,19552.4135761906,733146.578971568,81.7581867644402,NA,NA,NA,NA,NA,30.2457243335164,5.05293494573774
"Chile",2006,"Región de La Araucanía",12,"Mediana",0.0102797747149595,0.160455270157836,0.107024119195031,3050096.34507418,449,39149,20350153.02,3357280.576,924631,31842.3,29.037820760435,NA,NA,NA,NA,NA,NA,47.7,9.2128179208533,5.31396605074405,23.0353713035583,13.5715544223785,13.5777696967124,27.7535259723663,7.65120983123779,8.86816158890724,553370,639945.891330232,24643.8899120022,664589.781242231,83.2648549640692,NA,NA,NA,NA,NA,0.485599120081416,4.23401335235353
"Chile",2006,"Región de Arica y Parinacota",1,"Grande",0.00261558581429341,0.11045511675597,0.505291423550208,937557.980540276,34,6679,16326461.51,1034178.296,204095,16873.3,12.0957370520289,NA,NA,NA,NA,NA,NA,30.2,10.5778718323549,2.55631152540445,10.6400728225708,11.0304079949855,16.9458970427513,37.2264772653579,10.2979555726051,11.3028772175312,551766,878706.461819405,14725.6387087213,893432.100528126,61.7580364568083,NA,NA,NA,NA,NA,0.166589088414709,3.27249565153482
"Chile",2006,"Región del Maule",9,"Sin Ventas/Sin Información",0.15262160041841,0.0742884793032156,0,4191847.82078478,9338,25332,0,4446097.337,975876,16387,59.5518398730701,NA,NA,NA,NA,NA,NA,42.9,9.04947743357966,5.63848651945591,24.0785300731658,14.7435098886489,13.7402728199958,26.4767348766326,6.43174275755882,8.49711894989013,586334,671565.707014095,17751.853446014,689317.56046011,85.0601032372577,NA,NA,NA,NA,NA,9.56883866392861,2.59582160028528
"Chile",2006,"Región del Libertador General Bernardo O'Higgins",8,"Grande",0.00501614639397201,0.218190599118613,0.710957421134805,8013117.31186873,233,75900,205358990.78,8555761.561,843131,16387,51.4512113260511,NA,NA,NA,NA,NA,NA,31.9,9.26236316948268,4.6428132802248,22.7503404021263,14.3134355545043,15.2836829423904,26.9434750080108,7.29874297976493,8.69923159480094,670442,781031.25122068,15131.9386701281,796163.189890808,84.2091441230876,NA,NA,NA,NA,NA,0.276350887347281,9.00215980672043
"Chile",2006,"Región del Biobío",10,"Mediana",0.0171219097858644,0.195940917408701,0.128564187155674,7441268.44914149,1149,111895,54773845.49,8636906.436,1521868,23890.2,63.7026060895262,NA,NA,NA,NA,NA,NA,41,9.78693546003559,4.07449156045913,19.2511543631553,12.4405562877655,15.563242137432,27.8883606195449,9.68298017978668,10.64984947443,599407,713594.165395379,19552.4135761906,733146.578971568,81.7581867644402,NA,NA,NA,NA,NA,0.754993205718236,7.35247735020383
"Chile",2006,"Región de Valparaíso",6,"Micro",0.682774039551989,0.170584380475517,0.0403439533560844,4940655.31162392,63216,110110,30198152.36,6404670.027,1669839,16396.1,101.84367014107,NA,NA,NA,NA,NA,NA,30.4,10.3905367500217,2.74738501757383,13.6809974908828,12.26227581501,17.3410519957542,31.3774675130844,11.01885586977,11.5364827215671,666388,800086.727521665,12309.576204667,812396.303726334,82.0274550135741,NA,NA,NA,NA,NA,37.8575419546435,6.59404888734782
"Chile",2006,"Región de Tarapacá",2,"Mediana",0.0314235317175149,0.20266846977258,0.14404831147546,1186216.70090872,481,21281,23890481.26,1452016.562,268976,42225.9,6.36992935615345,NA,NA,NA,NA,NA,NA,23.9,10.5183383495485,1.60785522311925,12.0919115841388,10.8140267431736,20.3961640596389,37.4841272830963,8.80670771002769,8.79920795559883,710239,841967.001099531,7452.79493400849,849419.79603354,83.6146245238913,NA,NA,NA,NA,NA,1.78826363690441,7.91185830706085
"Chile",2006,"Región de Valparaíso",6,"Sin Ventas/Sin Información",0.173231663192457,0.0977990261616423,0,12022072.5610279,16039,63128,0,12836403.689,1669839,16396.1,101.84367014107,NA,NA,NA,NA,NA,NA,30.4,10.3905367500217,2.74738501757383,13.6809974908828,12.26227581501,17.3410519957542,31.3774675130844,11.01885586977,11.5364827215671,666388,800086.727521665,12309.576204667,812396.303726334,82.0274550135741,NA,NA,NA,NA,NA,9.60511761912376,3.78048422632362
"Chile",2006,"Región de Arica y Parinacota",1,"Pequeña",0.0888529886914378,0.332886816167229,0.228257932318387,675129.775217504,1155,20129,7375237.68,882441.41,204095,16873.3,12.0957370520289,NA,NA,NA,NA,NA,NA,30.2,10.5778718323549,2.55631152540445,10.6400728225708,11.0304079949855,16.9458970427513,37.2264772653579,10.2979555726051,11.3028772175312,551766,878706.461819405,14725.6387087213,893432.100528126,61.7580364568083,NA,NA,NA,NA,NA,5.65912932702908,9.86256400205787
"Chile",2006,"Región de Tarapacá",2,"Micro",0.701835761416346,0.157127347529618,0.0286483218372146,436992.236623742,10743,16499,4751337.86,620276.176,268976,42225.9,6.36992935615345,NA,NA,NA,NA,NA,NA,23.9,10.5183383495485,1.60785522311925,12.0919115841388,10.8140267431736,20.3961640596389,37.4841272830963,8.80670771002769,8.79920795559883,710239,841967.001099531,7452.79493400849,849419.79603354,83.6146245238913,NA,NA,NA,NA,NA,39.9403664267444,6.13400452084944
