"pais","anio","region","region_id","tramo","contribucion_po","contribucion_vtas","ent_nr","ent_per_1000","n_muertes","n_nace","tm","tn","ts1","tasa_informalidad","tasa_pobreza","tasa_homicidios","tasa_desempleo","poblacion","km_2","densidad_poblacion","pib_regional","ingresos_promedio_per_capita","ingreso_medio_hogares","idh","gini","esperanza_vida_mujeres","esperanza_vida_hombres","aporte_pib","anios_educacion_promedio"
"Uruguay",2015,"Rivera",13,"Micro",27.7512894,11.9565344,2837,26.2936832152564,502,522,17.694748,18.399718,82.305252,42.38710086,16.5,NA,7.6,107896.637255974,9370,11.5151160358563,NA,24242.9,57168.15991,0.756283871,0.369,79.7,73.1,NA,7.839306376
"Uruguay",2015,"Rivera",13,"Pequeña",28.4724903,14.9662762,358,3.31799033875988,12,7,3.3519553,1.9553073,96.6480447,42.38710086,16.5,NA,7.6,107896.637255974,9370,11.5151160358563,NA,24242.9,57168.15991,0.756283871,0.369,79.7,73.1,NA,7.839306376
"Uruguay",2015,"Rivera",13,"Mediana",22.9412556,34.0165901,73,0.676573448965004,2,3,2.739726,4.109589,97.260274,42.38710086,16.5,NA,7.6,107896.637255974,9370,11.5151160358563,NA,24242.9,57168.15991,0.756283871,0.369,79.7,73.1,NA,7.839306376
"Uruguay",2015,"Rivera",13,"Grandes",20.8349648,39.0606003,6,0.0556087766272606,NA,NA,NA,NA,NA,42.38710086,16.5,NA,7.6,107896.637255974,9370,11.5151160358563,NA,24242.9,57168.15991,0.756283871,0.369,79.7,73.1,NA,7.839306376
"Uruguay",2016,"Rivera",13,"Micro",27.5918407,12.6407118,2733,25.2188174882469,503,475,18.4046835,17.3801683,81.5953165,44.14957522,17.8,NA,7,108371.457197535,9370,11.5657905226825,NA,24039,55469.12236,0.753375194,0.385,79.9,73.3,NA,7.620065427
"Uruguay",2016,"Rivera",13,"Pequeña",27.3685074,15.8543444,442,4.07856470172159,17,21,3.8461538,4.7511312,96.1538462,44.14957522,17.8,NA,7,108371.457197535,9370,11.5657905226825,NA,24039,55469.12236,0.753375194,0.385,79.9,73.3,NA,7.620065427
"Uruguay",2016,"Rivera",13,"Mediana",19.8020267,29.8784161,70,0.645926536471746,NA,1,NA,1.4285714,100,44.14957522,17.8,NA,7,108371.457197535,9370,11.5657905226825,NA,24039,55469.12236,0.753375194,0.385,79.9,73.3,NA,7.620065427
"Uruguay",2016,"Rivera",13,"Grandes",25.237627,41.6265259,8,0.0738201755967709,NA,NA,NA,NA,NA,44.14957522,17.8,NA,7,108371.457197535,9370,11.5657905226825,NA,24039,55469.12236,0.753375194,0.385,79.9,73.3,NA,7.620065427
"Uruguay",2017,"Rivera",13,"Micro",26.8509178,12.1255035,2741,25.2097212210644,485,507,17.6942722,18.4968989,82.3057278,42.63380695,12.2,12.9,7.3,108727.898097886,9370,11.6038311737338,NA,24468,56954.86269,0.765876849,0.344,80,73.5,NA,7.927705377
"Uruguay",2017,"Rivera",13,"Pequeña",27.9013042,15.2842255,429,3.94562947969232,21,14,4.8951049,3.2634033,95.1048951,42.63380695,12.2,12.9,7.3,108727.898097886,9370,11.6038311737338,NA,24468,56954.86269,0.765876849,0.344,80,73.5,NA,7.927705377
"Uruguay",2017,"Rivera",13,"Mediana",22.4549274,28.753727,70,0.643809006010401,NA,NA,NA,NA,100,42.63380695,12.2,12.9,7.3,108727.898097886,9370,11.6038311737338,NA,24468,56954.86269,0.765876849,0.344,80,73.5,NA,7.927705377
"Uruguay",2017,"Rivera",13,"Grandes",22.7928467,43.8365402,7,0.0643809006010401,NA,NA,NA,NA,NA,42.63380695,12.2,12.9,7.3,108727.898097886,9370,11.6038311737338,NA,24468,56954.86269,0.765876849,0.344,80,73.5,NA,7.927705377
"Uruguay",2018,"Rivera",13,"Micro",28.4107037,13.0917397,3036,27.8504674184817,538,765,17.7206851,25.1976285,82.2793149,44.2287779,12.8,13.8,7.9,109010.73775104,9370,11.6340168357567,NA,23843,55286.39045,0.766915262,0.35,NA,NA,NA,8.000342003
"Uruguay",2018,"Rivera",13,"Pequeña",26.2363701,14.7996588,387,3.55010898911476,24,16,6.2015504,4.1343669,93.7984496,44.2287779,12.8,13.8,7.9,109010.73775104,9370,11.6340168357567,NA,23843,55286.39045,0.766915262,0.35,NA,NA,NA,8.000342003
"Uruguay",2018,"Rivera",13,"Mediana",23.624794,26.4202995,101,0.926514232301268,2,2,1.980198,1.980198,98.019802,44.2287779,12.8,13.8,7.9,109010.73775104,9370,11.6340168357567,NA,23843,55286.39045,0.766915262,0.35,NA,NA,NA,8.000342003
"Uruguay",2018,"Rivera",13,"Grandes",21.7281265,45.6883011,12,0.110080898887279,NA,NA,NA,NA,NA,44.2287779,12.8,13.8,7.9,109010.73775104,9370,11.6340168357567,NA,23843,55286.39045,0.766915262,0.35,NA,NA,NA,8.000342003
"Uruguay",2019,"Rivera",13,"Micro",30.0990677,13.8911428,3277,30.0047651230758,633,754,19.316448,23.0088496,80.683552,42.80864329,12.1,6.4,7.9,109215.985746202,9370,11.6559216378017,NA,22533.9,52759.5,NA,0.342,NA,NA,NA,8.087138821
"Uruguay",2019,"Rivera",13,"Pequeña",25.400322,14.9885998,387,3.54343732152284,14,11,3.6175711,2.8423773,96.3824289,42.80864329,12.1,6.4,7.9,109215.985746202,9370,11.6559216378017,NA,22533.9,52759.5,NA,0.342,NA,NA,NA,8.087138821
"Uruguay",2019,"Rivera",13,"Mediana",22.4625015,25.071228,72,0.659244152841459,NA,NA,NA,NA,100,42.80864329,12.1,6.4,7.9,109215.985746202,9370,11.6559216378017,NA,22533.9,52759.5,NA,0.342,NA,NA,NA,8.087138821
"Uruguay",2019,"Rivera",13,"Grandes",22.038105,46.0490303,6,0.0549370127367882,NA,NA,NA,NA,NA,42.80864329,12.1,6.4,7.9,109215.985746202,9370,11.6559216378017,NA,22533.9,52759.5,NA,0.342,NA,NA,NA,8.087138821
"Uruguay",2020,"Rivera",13,"Micro",32.5679588,12.8979311,3387,30.9742842333611,622,707,18.3643342,20.8739297,81.6356658,42.00875139,16.1,14.7,8.7,109348.773791906,9370,11.6700932542056,NA,21632.1,50524.61007,NA,0.3340645,NA,NA,NA,NA
"Uruguay",2020,"Rivera",13,"Pequeña",25.5977287,13.5943527,365,3.33794323743041,13,5,3.5616438,1.369863,96.4383562,42.00875139,16.1,14.7,8.7,109348.773791906,9370,11.6700932542056,NA,21632.1,50524.61007,NA,0.3340645,NA,NA,NA,NA
"Uruguay",2020,"Rivera",13,"Mediana",20.1072865,24.9204712,51,0.466397548243701,NA,NA,NA,NA,100,42.00875139,16.1,14.7,8.7,109348.773791906,9370,11.6700932542056,NA,21632.1,50524.61007,NA,0.3340645,NA,NA,NA,NA
"Uruguay",2020,"Rivera",13,"Grandes",21.7270241,48.5872459,5,0.0457252498278138,NA,NA,NA,NA,NA,42.00875139,16.1,14.7,8.7,109348.773791906,9370,11.6700932542056,NA,21632.1,50524.61007,NA,0.3340645,NA,NA,NA,NA
"Uruguay",2021,"Rivera",13,"Micro",31.9434528,12.0231609,3600,32.9271144129804,591,820,16.4166667,22.7777778,83.5833333,41.29089553,20.6,15.6,7.6,109332.386520357,9370,11.6683443458226,NA,21163,49656.38873,NA,NA,NA,NA,NA,8.548132991
"Uruguay",2021,"Rivera",13,"Pequeña",23.9472523,13.1747198,337,3.08234376588178,13,15,3.8575668,4.4510386,96.1424332,41.29089553,20.6,15.6,7.6,109332.386520357,9370,11.6683443458226,NA,21163,49656.38873,NA,NA,NA,NA,NA,8.548132991
"Uruguay",2021,"Rivera",13,"Mediana",19.8512936,24.296978,57,0.521345978205523,NA,NA,NA,NA,100,41.29089553,20.6,15.6,7.6,109332.386520357,9370,11.6683443458226,NA,21163,49656.38873,NA,NA,NA,NA,NA,8.548132991
"Uruguay",2021,"Rivera",13,"Grandes",24.2579994,50.505146,6,0.054878524021634,NA,NA,NA,NA,NA,41.29089553,20.6,15.6,7.6,109332.386520357,9370,11.6683443458226,NA,21163,49656.38873,NA,NA,NA,NA,NA,8.548132991
"Uruguay",2022,"Rivera",13,"Micro",37.6048851,12.7499428,3939,36.0605689304308,744,934,18.8880427,23.7116019,81.1119573,38.45540369,15.5,16.4,2,109232.885582012,9370,11.6577252488807,NA,23328.9,54237.66445,NA,NA,NA,NA,NA,8.878722379
"Uruguay",2022,"Rivera",13,"Pequeña",21.5861568,12.9068594,332,3.03937773163316,5,1,1.5060241,0.3012048,98.4939759,38.45540369,15.5,16.4,2,109232.885582012,9370,11.6577252488807,NA,23328.9,54237.66445,NA,NA,NA,NA,NA,8.878722379
"Uruguay",2022,"Rivera",13,"Mediana",19.1949062,21.8166637,63,0.576749388834003,2,NA,3.1746032,NA,96.8253968,38.45540369,15.5,16.4,2,109232.885582012,9370,11.6577252488807,NA,23328.9,54237.66445,NA,NA,NA,NA,NA,8.878722379
"Uruguay",2022,"Rivera",13,"Grandes",21.6140499,52.5265388,7,0.0640832654260003,NA,NA,NA,NA,NA,38.45540369,15.5,16.4,2,109232.885582012,9370,11.6577252488807,NA,23328.9,54237.66445,NA,NA,NA,NA,NA,8.878722379
"Uruguay",2011,"Rocha",14,"Micro",35.7773857,13.4667282,3018,41.0499883134763,601,706,19.9138502,23.3929755,80.0861498,38.56380489,9.8,NA,4.2,73520.1183725848,10551,6.96807111862239,10204.74506,25653.8,51727.66399,0.747972795,0.343,78.3,71.4,1.894288251,7.566020191
"Uruguay",2011,"Rocha",14,"Pequeña",30.9161816,23.251461,530,7.20891113523606,62,45,11.6981132,8.490566,88.3018868,38.56380489,9.8,NA,4.2,73520.1183725848,10551,6.96807111862239,10204.74506,25653.8,51727.66399,0.747972795,0.343,78.3,71.4,1.894288251,7.566020191
"Uruguay",2011,"Rocha",14,"Mediana",16.0511589,33.5061989,51,0.693687675277432,1,1,1.9607843,1.9607843,98.0392157,38.56380489,9.8,NA,4.2,73520.1183725848,10551,6.96807111862239,10204.74506,25653.8,51727.66399,0.747972795,0.343,78.3,71.4,1.894288251,7.566020191
"Uruguay",2011,"Rocha",14,"Grandes",17.2552719,29.7756119,5,0.0680085956154345,NA,NA,NA,NA,NA,38.56380489,9.8,NA,4.2,73520.1183725848,10551,6.96807111862239,10204.74506,25653.8,51727.66399,0.747972795,0.343,78.3,71.4,1.894288251,7.566020191
"Uruguay",2012,"Rocha",14,"Micro",35.5186081,13.3379545,2985,40.304843893643,588,665,19.6984925,22.278057,80.3015075,34.2126062,7.9,NA,7.6,74060.5771325367,10551,7.01929458179667,10563.35303,27227,55585.65179,0.761930448,0.332,78.5,71.6,1.857350729,8.153904508
"Uruguay",2012,"Rocha",14,"Pequeña",29.6727619,23.7404289,621,8.38502782510966,81,61,13.0434783,9.8228663,86.9565217,34.2126062,7.9,NA,7.6,74060.5771325367,10551,7.01929458179667,10563.35303,27227,55585.65179,0.761930448,0.332,78.5,71.6,1.857350729,8.153904508
"Uruguay",2012,"Rocha",14,"Mediana",16.8445415,34.6497917,55,0.742635314623239,3,1,5.4545455,1.8181818,94.5454545,34.2126062,7.9,NA,7.6,74060.5771325367,10551,7.01929458179667,10563.35303,27227,55585.65179,0.761930448,0.332,78.5,71.6,1.857350729,8.153904508
"Uruguay",2012,"Rocha",14,"Grandes",17.9640884,28.2718277,6,0.0810147615952624,1,NA,NA,NA,NA,34.2126062,7.9,NA,7.6,74060.5771325367,10551,7.01929458179667,10563.35303,27227,55585.65179,0.761930448,0.332,78.5,71.6,1.857350729,8.153904508
"Uruguay",2013,"Rocha",14,"Micro",35.7298546,13.6800604,3152,42.1515721817048,578,704,18.3375635,22.3350254,81.6624365,33.57415528,9.6,NA,7.8,74777.7564834955,10551,7.0872672242911,11293.4725274631,27475.4,55789.8875,0.752690133,0.349,78.6,71.8,1.927750244,7.906772672
"Uruguay",2013,"Rocha",14,"Pequeña",29.1009865,23.2541389,484,6.47251298729223,49,39,10.1239669,8.0578512,89.8760331,33.57415528,9.6,NA,7.8,74777.7564834955,10551,7.0872672242911,11293.4725274631,27475.4,55789.8875,0.752690133,0.349,78.6,71.8,1.927750244,7.906772672
"Uruguay",2013,"Rocha",14,"Mediana",16.7985668,32.1993256,99,1.32392311103705,2,3,2.020202,3.030303,97.979798,33.57415528,9.6,NA,7.8,74777.7564834955,10551,7.0872672242911,11293.4725274631,27475.4,55789.8875,0.752690133,0.349,78.6,71.8,1.927750244,7.906772672
"Uruguay",2013,"Rocha",14,"Grandes",18.3705978,30.8664722,5,0.0668648035877296,NA,NA,NA,NA,NA,33.57415528,9.6,NA,7.8,74777.7564834955,10551,7.0872672242911,11293.4725274631,27475.4,55789.8875,0.752690133,0.349,78.6,71.8,1.927750244,7.906772672
"Uruguay",2014,"Rocha",14,"Micro",35.5275688,14.2590952,3238,42.8568842078372,733,692,22.6374305,21.3712168,77.3625695,36.7845356,8.7,NA,7.6,75553.78931182,10551,7.16081786672543,11773.3335530099,28808.7,57416.16805,0.760798112,0.341,78.8,72.1,1.891450839,7.95850205
"Uruguay",2014,"Rocha",14,"Pequeña",27.8650742,21.4931049,541,7.16046150600369,60,34,11.090573,6.284658,88.909427,36.7845356,8.7,NA,7.6,75553.78931182,10551,7.16081786672543,11773.3335530099,28808.7,57416.16805,0.760798112,0.341,78.8,72.1,1.891450839,7.95850205
"Uruguay",2014,"Rocha",14,"Mediana",15.5280542,31.1753368,65,0.860314229002292,4,2,6.1538462,3.0769231,93.8461538,36.7845356,8.7,NA,7.6,75553.78931182,10551,7.16081786672543,11773.3335530099,28808.7,57416.16805,0.760798112,0.341,78.8,72.1,1.891450839,7.95850205
"Uruguay",2014,"Rocha",14,"Grandes",21.0793018,33.072464,4,0.0529424140924487,NA,NA,NA,NA,NA,36.7845356,8.7,NA,7.6,75553.78931182,10551,7.16081786672543,11773.3335530099,28808.7,57416.16805,0.760798112,0.341,78.8,72.1,1.891450839,7.95850205
"Uruguay",2015,"Rocha",14,"Micro",35.3638954,14.5888796,3374,44.2163006547683,495,734,14.6710136,21.754594,85.3289864,34.36082282,9.3,NA,9.9,76306.7002448598,10551,7.23217706803713,NA,29532.2,59621.17158,0.765876948,0.35,79,72.3,NA,8.150008554
"Uruguay",2015,"Rocha",14,"Pequeña",26.7694435,22.2548504,387,5.07163851612191,17,26,4.3927649,6.7183463,95.6072351,34.36082282,9.3,NA,9.9,76306.7002448598,10551,7.23217706803713,NA,29532.2,59621.17158,0.765876948,0.35,79,72.3,NA,8.150008554
"Uruguay",2015,"Rocha",14,"Mediana",16.3835888,29.4610271,56,0.733880508792835,2,2,3.5714286,3.5714286,96.4285714,34.36082282,9.3,NA,9.9,76306.7002448598,10551,7.23217706803713,NA,29532.2,59621.17158,0.765876948,0.35,79,72.3,NA,8.150008554
"Uruguay",2015,"Rocha",14,"Grandes",21.4830742,33.6952438,5,0.0655250454279317,1,1,NA,NA,NA,34.36082282,9.3,NA,9.9,76306.7002448598,10551,7.23217706803713,NA,29532.2,59621.17158,0.765876948,0.35,79,72.3,NA,8.150008554
"Uruguay",2016,"Rocha",14,"Micro",38.4252815,15.7549219,3560,46.2129919984229,693,796,19.4662921,22.3595506,80.5337079,35.10402561,8.3,NA,8.8,77034.6139916993,10551,7.3011670923798,NA,29708.7,58509.82887,0.775017574,0.33,79.1,72.5,NA,8.319825618
"Uruguay",2016,"Rocha",14,"Pequeña",27.0041332,21.9722996,522,6.77617466943168,49,37,9.3869732,7.0881226,90.6130268,35.10402561,8.3,NA,8.8,77034.6139916993,10551,7.3011670923798,NA,29708.7,58509.82887,0.775017574,0.33,79.1,72.5,NA,8.319825618
"Uruguay",2016,"Rocha",14,"Mediana",17.6431999,28.5594006,60,0.778870651658814,1,NA,1.6666667,NA,98.3333333,35.10402561,8.3,NA,8.8,77034.6139916993,10551,7.3011670923798,NA,29708.7,58509.82887,0.775017574,0.33,79.1,72.5,NA,8.319825618
"Uruguay",2016,"Rocha",14,"Grandes",16.9273815,33.7133751,3,0.0389435325829407,NA,NA,NA,NA,NA,35.10402561,8.3,NA,8.8,77034.6139916993,10551,7.3011670923798,NA,29708.7,58509.82887,0.775017574,0.33,79.1,72.5,NA,8.319825618
"Uruguay",2017,"Rocha",14,"Micro",35.7551537,16.575552,3595,46.2553263741496,662,738,18.4144645,20.5285118,81.5855355,31.28753118,6.4,10.8,8.5,77720.7790281448,10551,7.36620026804519,NA,31668.7,62951.86829,0.782670111,0.347,79.3,72.7,NA,8.497796805
"Uruguay",2017,"Rocha",14,"Pequeña",30.1798248,22.1655178,511,6.57481829685409,42,33,8.2191781,6.4579256,91.7808219,31.28753118,6.4,10.8,8.5,77720.7790281448,10551,7.36620026804519,NA,31668.7,62951.86829,0.782670111,0.347,79.3,72.7,NA,8.497796805
"Uruguay",2017,"Rocha",14,"Mediana",19.6793594,27.643858,61,0.784860892579451,NA,NA,NA,NA,100,31.28753118,6.4,10.8,8.5,77720.7790281448,10551,7.36620026804519,NA,31668.7,62951.86829,0.782670111,0.347,79.3,72.7,NA,8.497796805
"Uruguay",2017,"Rocha",14,"Grandes",14.385664,33.6150703,3,0.0385997160284976,NA,NA,NA,NA,NA,31.28753118,6.4,10.8,8.5,77720.7790281448,10551,7.36620026804519,NA,31668.7,62951.86829,0.782670111,0.347,79.3,72.7,NA,8.497796805
"Uruguay",2018,"Rocha",14,"Micro",35.2245827,16.8406353,3695,47.1656591702635,757,793,20.4871448,21.4614344,79.5128552,33.66249172,6.1,10.8,10.2,78340.8960036243,10551,7.42497355735232,NA,30101.4,59657.71531,0.775089606,0.348,NA,NA,NA,8.276986571
"Uruguay",2018,"Rocha",14,"Pequeña",29.8856449,22.955925,512,6.53553924091337,52,32,10.15625,6.25,89.84375,33.66249172,6.1,10.8,10.2,78340.8960036243,10551,7.42497355735232,NA,30101.4,59657.71531,0.775089606,0.348,NA,NA,NA,8.276986571
"Uruguay",2018,"Rocha",14,"Mediana",19.7628632,27.0607452,83,1.05947218163244,NA,2,NA,2.4096386,100,33.66249172,6.1,10.8,10.2,78340.8960036243,10551,7.42497355735232,NA,30101.4,59657.71531,0.775089606,0.348,NA,NA,NA,8.276986571
"Uruguay",2018,"Rocha",14,"Grandes",15.1269131,33.1426964,11,0.140411975878998,NA,NA,NA,NA,NA,33.66249172,6.1,10.8,10.2,78340.8960036243,10551,7.42497355735232,NA,30101.4,59657.71531,0.775089606,0.348,NA,NA,NA,8.276986571
"Uruguay",2019,"Rocha",14,"Micro",36.0495415,16.3670807,3747,47.4867022862307,724,783,19.3221244,20.8967174,80.6778756,32.46794066,6.1,13.5,9.2,78906.3004926009,10551,7.47856132050052,NA,29984.8,59930.05,NA,0.355,NA,NA,NA,8.661630909
"Uruguay",2019,"Rocha",14,"Pequeña",29.611496,22.2059612,486,6.15920397947908,37,17,7.6131687,3.4979424,92.3868313,32.46794066,6.1,13.5,9.2,78906.3004926009,10551,7.47856132050052,NA,29984.8,59930.05,NA,0.355,NA,NA,NA,8.661630909
"Uruguay",2019,"Rocha",14,"Mediana",18.6331425,28.1995239,58,0.735049034588039,NA,NA,NA,NA,100,32.46794066,6.1,13.5,9.2,78906.3004926009,10551,7.47856132050052,NA,29984.8,59930.05,NA,0.355,NA,NA,NA,8.661630909
"Uruguay",2019,"Rocha",14,"Grandes",15.705821,33.2274323,3,0.0380197776511054,NA,NA,NA,NA,NA,32.46794066,6.1,13.5,9.2,78906.3004926009,10551,7.47856132050052,NA,29984.8,59930.05,NA,0.355,NA,NA,NA,8.661630909
"Uruguay",2020,"Rocha",14,"Micro",37.5908127,14.5369329,3914,49.2652984838859,802,810,20.4905468,20.6949412,79.5094532,33.71681981,9.8,10.8,9.7,79447.4025419785,10551,7.52984575319671,NA,27473.8,54951.1109,NA,0.3672361,NA,NA,NA,NA
"Uruguay",2020,"Rocha",14,"Pequeña",29.4653187,20.6250019,384,4.8333864634165,8,9,2.0833333,2.34375,97.9166667,33.71681981,9.8,10.8,9.7,79447.4025419785,10551,7.52984575319671,NA,27473.8,54951.1109,NA,0.3672361,NA,NA,NA,NA
"Uruguay",2020,"Rocha",14,"Mediana",18.5405216,28.9817753,53,0.667108027502798,1,1,1.8867925,1.8867925,98.1132075,33.71681981,9.8,10.8,9.7,79447.4025419785,10551,7.52984575319671,NA,27473.8,54951.1109,NA,0.3672361,NA,NA,NA,NA
"Uruguay",2020,"Rocha",14,"Grandes",14.4033432,35.8562927,3,0.0377608317454414,NA,NA,NA,NA,NA,33.71681981,9.8,10.8,9.7,79447.4025419785,10551,7.52984575319671,NA,27473.8,54951.1109,NA,0.3672361,NA,NA,NA,NA
"Uruguay",2021,"Rocha",14,"Micro",37.6952591,15.1334524,3963,49.5734041831756,697,849,17.5876861,21.4231643,82.4123139,29.9609164,11.2,5.4,10.1,79942.0589588031,10551,7.57672817351939,NA,27329.7,54834.0269,NA,NA,NA,NA,NA,8.523283346
"Uruguay",2021,"Rocha",14,"Pequeña",27.3939304,23.3472137,391,4.89104240111574,17,16,4.3478261,4.0920716,95.6521739,29.9609164,11.2,5.4,10.1,79942.0589588031,10551,7.57672817351939,NA,27329.7,54834.0269,NA,NA,NA,NA,NA,8.523283346
"Uruguay",2021,"Rocha",14,"Mediana",17.5604305,29.8881264,53,0.662980172018246,2,2,3.7735849,3.7735849,96.2264151,29.9609164,11.2,5.4,10.1,79942.0589588031,10551,7.57672817351939,NA,27329.7,54834.0269,NA,NA,NA,NA,NA,8.523283346
"Uruguay",2021,"Rocha",14,"Grandes",17.3503799,31.6312065,3,0.0375271795482026,NA,NA,NA,NA,NA,29.9609164,11.2,5.4,10.1,79942.0589588031,10551,7.57672817351939,NA,27329.7,54834.0269,NA,NA,NA,NA,NA,8.523283346
"Uruguay",2022,"Rocha",14,"Micro",43.4811249,15.4850178,4342,54.0597176210992,871,1041,20.0598802,23.9751267,79.9401198,33.14957218,11.1,10.8,10.1,80318.5845407624,10551,7.61241441955857,NA,27215.4,54102.31533,NA,NA,NA,NA,NA,8.590600736
"Uruguay",2022,"Rocha",14,"Pequeña",22.5688419,20.6088562,358,4.45724986373872,4,6,1.1173184,1.6759777,98.8826816,33.14957218,11.1,10.8,10.1,80318.5845407624,10551,7.61241441955857,NA,27215.4,54102.31533,NA,NA,NA,NA,NA,8.590600736
"Uruguay",2022,"Rocha",14,"Mediana",17.4819469,27.7328968,52,0.647421767917356,NA,NA,NA,NA,100,33.14957218,11.1,10.8,10.1,80318.5845407624,10551,7.61241441955857,NA,27215.4,54102.31533,NA,NA,NA,NA,NA,8.590600736
"Uruguay",2022,"Rocha",14,"Grandes",16.4680882,36.1732292,3,0.0373512558413859,NA,NA,NA,NA,NA,33.14957218,11.1,10.8,10.1,80318.5845407624,10551,7.61241441955857,NA,27215.4,54102.31533,NA,NA,NA,NA,NA,8.590600736
"Uruguay",2011,"Salto",15,"Micro",24.122839,9.2979774,2699,20.9544879910796,452,551,16.7469433,20.4149685,83.2530567,34.71034371,16.3,NA,6.8,128802.956252091,14163,9.09432720836625,15491.43369,26109,68167.8075,0.765004457,0.4,79,72.6,2.757284529,8.503968091
"Uruguay",2011,"Salto",15,"Pequeña",25.1480961,14.833415,523,4.06046580931258,32,42,6.1185468,8.0305927,93.8814532,34.71034371,16.3,NA,6.8,128802.956252091,14163,9.09432720836625,15491.43369,26109,68167.8075,0.765004457,0.4,79,72.6,2.757284529,8.503968091
"Uruguay",2011,"Salto",15,"Mediana",26.1001263,29.9625397,109,0.846253868480059,4,4,3.6697248,3.6697248,96.3302752,34.71034371,16.3,NA,6.8,128802.956252091,14163,9.09432720836625,15491.43369,26109,68167.8075,0.765004457,0.4,79,72.6,2.757284529,8.503968091
"Uruguay",2011,"Salto",15,"Grandes",24.6289425,45.9060669,10,0.0776379695853265,NA,NA,NA,NA,NA,34.71034371,16.3,NA,6.8,128802.956252091,14163,9.09432720836625,15491.43369,26109,68167.8075,0.765004457,0.4,79,72.6,2.757284529,8.503968091
"Uruguay",2012,"Salto",15,"Micro",22.8289299,8.6572647,2786,21.5226861750065,450,612,16.1521895,21.9669777,83.8478105,35.87136351,11.2,NA,7.6,129444.808949325,14163,9.1396461872008,15386.68116,25270.4,67360.36847,0.764802342,0.35,79.1,72.8,2.732431538,8.443196921
"Uruguay",2012,"Salto",15,"Pequeña",24.3260269,14.0553999,598,4.61972948049315,30,33,5.0167224,5.5183946,94.9832776,35.87136351,11.2,NA,7.6,129444.808949325,14163,9.1396461872008,15386.68116,25270.4,67360.36847,0.764802342,0.35,79.1,72.8,2.732431538,8.443196921
"Uruguay",2012,"Salto",15,"Mediana",24.6403885,29.960331,113,0.872958915210244,3,6,2.6548673,5.3097345,97.3451327,35.87136351,11.2,NA,7.6,129444.808949325,14163,9.1396461872008,15386.68116,25270.4,67360.36847,0.764802342,0.35,79.1,72.8,2.732431538,8.443196921
"Uruguay",2012,"Salto",15,"Grandes",28.2046547,47.3270073,13,0.100428901749851,NA,NA,NA,NA,NA,35.87136351,11.2,NA,7.6,129444.808949325,14163,9.1396461872008,15386.68116,25270.4,67360.36847,0.764802342,0.35,79.1,72.8,2.732431538,8.443196921
"Uruguay",2013,"Salto",15,"Micro",23.5385094,9.841094,3038,23.2933009270291,482,681,15.8657011,22.4160632,84.1342989,37.61222745,9.7,NA,7.9,130423.76473464,14163,9.20876683856807,16132.0205817512,27440.1,70644.84452,0.770045161,0.371,79.3,73,2.686971212,8.501300672
"Uruguay",2013,"Salto",15,"Pequeña",24.6365795,15.643199,530,4.06367659358966,30,26,5.6603774,4.9056604,94.3396226,37.61222745,9.7,NA,7.9,130423.76473464,14163,9.20876683856807,16132.0205817512,27440.1,70644.84452,0.770045161,0.371,79.3,73,2.686971212,8.501300672
"Uruguay",2013,"Salto",15,"Mediana",24.7453613,32.0018387,158,1.21143566374937,3,8,1.8987342,5.0632911,98.1012658,37.61222745,9.7,NA,7.9,130423.76473464,14163,9.20876683856807,16132.0205817512,27440.1,70644.84452,0.770045161,0.371,79.3,73,2.686971212,8.501300672
"Uruguay",2013,"Salto",15,"Grandes",27.079546,42.5138626,15,0.115009714912915,NA,NA,NA,NA,NA,37.61222745,9.7,NA,7.9,130423.76473464,14163,9.20876683856807,16132.0205817512,27440.1,70644.84452,0.770045161,0.371,79.3,73,2.686971212,8.501300672
"Uruguay",2014,"Salto",15,"Micro",23.7664108,10.315753,3263,24.8253133877635,621,734,19.031566,22.4946368,80.968434,35.6814586,7.8,NA,9.5,131438.421301394,14163,9.28040819751425,16347.3415450212,28732.9,72531.7446,0.77371023,0.354,79.4,73.2,2.66137227,8.530377426
